timestamp,zone_id,temperature,humidity,co2,smoke_status,raw_smoke_value,energy_consumption,expected_label,scenario_id
2026-05-17T16:15:00Z,DNTU_ROOM_A101,23.0,57.52,384.65,0,20.14,29.05,normal,SCN_NORMAL_2356
2026-05-17T16:20:00Z,DNTU_ROOM_A101,25.39,65.03,476.01,0,44.62,35.88,normal,SCN_NORMAL_2357
2026-05-17T16:25:00Z,DNTU_ROOM_A101,23.53,59.28,408.14,0,31.01,30.89,normal,SCN_NORMAL_2358
2026-05-17T16:30:00Z,DNTU_ROOM_A101,23.09,57.3,402.67,0,33.51,30.79,normal,SCN_NORMAL_2359
2026-05-17T16:35:00Z,DNTU_ROOM_A101,23.52,62.99,404.4,0,18.5,26.98,normal,SCN_NORMAL_2360
2026-05-17T16:40:00Z,DNTU_ROOM_A101,23.12,63.43,400.84,0,28.87,27.82,normal,SCN_NORMAL_2361
2026-05-17T16:45:00Z,DNTU_ROOM_A101,25.48,53.55,442.13,0,15.55,67.53,normal,SCN_NORMAL_2362
2026-05-17T16:50:00Z,DNTU_ROOM_A101,23.38,61.87,404.66,0,32.27,29.27,normal,SCN_NORMAL_2363
2026-05-17T16:55:00Z,DNTU_ROOM_A101,23.14,60.14,389.24,0,28.31,29.06,normal,SCN_NORMAL_2364
2026-05-17T17:00:00Z,DNTU_ROOM_A101,23.67,55.51,462.29,0,39.36,69.37,normal,SCN_NORMAL_2365
2026-05-17T17:05:00Z,DNTU_ROOM_A101,23.45,61.39,384.28,0,25.46,29.94,normal,SCN_NORMAL_2366
2026-05-17T17:10:00Z,DNTU_ROOM_A101,23.57,59.77,380.65,0,32.64,25.03,normal,SCN_NORMAL_2367
2026-05-17T17:15:00Z,DNTU_ROOM_A101,23.56,61.8,405.52,0,22.52,27.27,normal,SCN_NORMAL_2368
2026-05-17T17:20:00Z,DNTU_ROOM_A101,23.5,59.12,392.33,0,33.78,26.94,normal,SCN_NORMAL_2369
2026-05-17T17:25:00Z,DNTU_ROOM_A101,25.65,57.84,447.32,0,24.67,83.83,normal,SCN_NORMAL_2370
2026-05-17T17:30:00Z,DNTU_ROOM_A101,22.54,59.41,466.12,0,28.02,53.92,normal,SCN_NORMAL_2371
2026-05-17T17:35:00Z,DNTU_ROOM_A101,26.32,46.22,427.78,0,16.29,81.59,normal,SCN_NORMAL_2372
2026-05-17T17:40:00Z,DNTU_ROOM_A101,23.02,60.81,388.12,0,24.17,31.67,normal,SCN_NORMAL_2373
2026-05-17T17:45:00Z,DNTU_ROOM_A101,23.54,60.89,406.25,0,23.6,31.44,normal,SCN_NORMAL_2374
2026-05-17T17:50:00Z,DNTU_ROOM_A101,23.62,62.16,387.86,0,36.9,31.84,normal,SCN_NORMAL_2375
2026-05-17T17:55:00Z,DNTU_ROOM_A101,23.01,63.48,393.41,0,17.25,27.96,normal,SCN_NORMAL_2376
2026-05-17T18:00:00Z,DNTU_ROOM_A101,43.38,19.32,1071.17,1,397.37,532.76,critical,SCN_CRITICAL_010
2026-05-17T18:05:00Z,DNTU_ROOM_A101,44.04,18.58,1057.41,1,427.46,443.98,critical,SCN_CRITICAL_010
2026-05-17T18:10:00Z,DNTU_ROOM_A101,42.25,16.76,1046.95,1,365.33,616.47,critical,SCN_CRITICAL_010
2026-05-17T18:15:00Z,DNTU_ROOM_A101,23.99,60.02,397.08,0,26.6,29.02,normal,SCN_NORMAL_2380
2026-05-17T18:20:00Z,DNTU_ROOM_A101,24.53,55.03,463.2,0,18.73,24.17,normal,SCN_NORMAL_2381
2026-05-17T18:25:00Z,DNTU_ROOM_A101,23.12,58.62,407.57,0,36.38,27.42,normal,SCN_NORMAL_2382
2026-05-17T18:30:00Z,DNTU_ROOM_A101,24.58,60.8,508.43,0,45.66,56.63,normal,SCN_NORMAL_2383
2026-05-17T18:35:00Z,DNTU_ROOM_A101,22.67,48.76,482.83,0,45.04,29.24,normal,SCN_NORMAL_2384
2026-05-17T18:40:00Z,DNTU_ROOM_A101,23.32,59.98,385.35,0,20.62,32.51,normal,SCN_NORMAL_2385
2026-05-17T18:45:00Z,DNTU_ROOM_A101,25.23,60.68,433.74,0,31.46,23.82,normal,SCN_NORMAL_2386
2026-05-17T18:50:00Z,DNTU_ROOM_A101,23.68,59.28,397.92,0,23.53,29.81,normal,SCN_NORMAL_2387
2026-05-17T18:55:00Z,DNTU_ROOM_A101,23.47,45.64,490.41,0,24.49,82.11,normal,SCN_NORMAL_2388
2026-05-17T19:00:00Z,DNTU_ROOM_A101,26.06,66.19,378.17,0,28.01,67.94,normal,SCN_NORMAL_2389
2026-05-17T19:05:00Z,DNTU_ROOM_A101,23.07,62.02,394.17,0,29.8,32.39,normal,SCN_NORMAL_2390
2026-05-17T19:10:00Z,DNTU_ROOM_A101,25.82,57.83,449.11,0,26.43,37.28,normal,SCN_NORMAL_2391
2026-05-17T19:15:00Z,DNTU_ROOM_A101,23.17,61.09,389.16,0,23.93,30.45,normal,SCN_NORMAL_2392
2026-05-17T19:20:00Z,DNTU_ROOM_A101,23.98,59.29,391.05,0,18.33,25.67,normal,SCN_NORMAL_2393
2026-05-17T19:25:00Z,DNTU_ROOM_A101,23.05,59.16,382.78,0,23.15,28.59,normal,SCN_NORMAL_2394
2026-05-17T19:30:00Z,DNTU_ROOM_A101,23.36,57.99,393.15,0,31.87,29.23,normal,SCN_NORMAL_2395
2026-05-17T19:35:00Z,DNTU_ROOM_A101,23.46,59.49,389.01,0,28.42,31.45,normal,SCN_NORMAL_2396
2026-05-17T19:40:00Z,DNTU_ROOM_A101,23.2,59.33,394.65,0,21.44,29.27,normal,SCN_NORMAL_2397
2026-05-17T19:45:00Z,DNTU_ROOM_A101,25.89,61.33,404.75,0,45.31,61.95,normal,SCN_NORMAL_2398
2026-05-17T19:50:00Z,DNTU_ROOM_A101,24.54,57.8,395.39,0,17.25,78.64,normal,SCN_NORMAL_2399
2026-05-17T19:55:00Z,DNTU_ROOM_A101,23.01,62.79,393.04,0,18.25,27.53,normal,SCN_NORMAL_2400
2026-05-17T20:00:00Z,DNTU_ROOM_A101,23.9,60.7,504.35,0,30.93,67.19,normal,SCN_NORMAL_2401
2026-05-17T20:05:00Z,DNTU_ROOM_A101,24.93,47.97,431.6,0,24.65,51.66,normal,SCN_NORMAL_2402
2026-05-17T20:10:00Z,DNTU_ROOM_A101,23.44,59.65,384.88,0,28.78,31.47,normal,SCN_NORMAL_2403
2026-05-17T20:15:00Z,DNTU_ROOM_A101,24.2,59.02,453.46,0,35.76,77.1,normal,SCN_NORMAL_2404
2026-05-17T20:20:00Z,DNTU_ROOM_A101,25.12,58.73,484.59,0,18.7,64.75,normal,SCN_NORMAL_2405
2026-05-17T20:25:00Z,DNTU_ROOM_A101,23.58,60.72,387.02,0,31.18,32.45,normal,SCN_NORMAL_2406
2026-05-17T20:30:00Z,DNTU_ROOM_A101,23.41,60.65,407.14,0,22.9,26.36,normal,SCN_NORMAL_2407
2026-05-17T20:35:00Z,DNTU_ROOM_A101,23.3,62.26,407.03,0,31.48,30.36,normal,SCN_NORMAL_2408
2026-05-17T20:40:00Z,DNTU_ROOM_A101,23.88,62.77,406.69,0,31.2,27.63,normal,SCN_NORMAL_2409
2026-05-17T20:45:00Z,DNTU_ROOM_A101,23.74,62.9,381.54,0,25.82,26.15,normal,SCN_NORMAL_2410
2026-05-17T20:50:00Z,DNTU_ROOM_A101,23.9,62.92,405.16,0,22.98,31.56,normal,SCN_NORMAL_2411
2026-05-17T20:55:00Z,DNTU_ROOM_A101,23.45,57.57,380.43,0,28.61,27.63,normal,SCN_NORMAL_2412
2026-05-17T21:00:00Z,DNTU_ROOM_A101,23.81,62.53,403.84,0,26.93,26.65,normal,SCN_NORMAL_2413
2026-05-17T21:05:00Z,DNTU_ROOM_A101,23.52,57.58,401.78,0,21.2,30.11,normal,SCN_NORMAL_2414
2026-05-17T21:10:00Z,DNTU_ROOM_A101,23.11,57.57,387.37,0,26.83,32.89,normal,SCN_NORMAL_2415
2026-05-17T21:15:00Z,DNTU_ROOM_A101,23.58,63.21,380.68,0,30.13,31.36,normal,SCN_NORMAL_2416
2026-05-17T21:20:00Z,DNTU_ROOM_A101,23.85,62.83,393.36,0,24.41,29.62,normal,SCN_NORMAL_2417
2026-05-17T21:25:00Z,DNTU_ROOM_A101,23.59,58.55,403.68,0,33.58,25.72,normal,SCN_NORMAL_2418
2026-05-17T21:30:00Z,DNTU_ROOM_A101,23.75,60.25,402.47,0,30.38,31.15,normal,SCN_NORMAL_2419
2026-05-17T21:35:00Z,DNTU_ROOM_A101,25.7,48.3,404.96,0,15.34,58.24,normal,SCN_NORMAL_2420
2026-05-17T21:40:00Z,DNTU_ROOM_A101,23.98,59.15,399.39,0,19.43,27.52,normal,SCN_NORMAL_2421
2026-05-17T21:45:00Z,DNTU_ROOM_A101,24.78,64.51,485.65,0,38.67,75.05,normal,SCN_NORMAL_2422
2026-05-17T21:50:00Z,DNTU_ROOM_A101,23.3,62.0,386.2,0,23.87,25.56,normal,SCN_NORMAL_2423
2026-05-17T21:55:00Z,DNTU_ROOM_A101,23.38,59.81,407.45,0,30.8,25.63,normal,SCN_NORMAL_2424
2026-05-17T22:00:00Z,DNTU_ROOM_A101,23.21,58.69,398.56,0,29.53,30.63,normal,SCN_NORMAL_2425
2026-05-17T22:05:00Z,DNTU_ROOM_A101,23.84,60.01,391.0,0,26.01,32.65,normal,SCN_NORMAL_2426
2026-05-17T22:10:00Z,DNTU_ROOM_A101,23.82,58.68,394.62,0,23.93,26.49,normal,SCN_NORMAL_2427
2026-05-17T22:15:00Z,DNTU_ROOM_A101,24.19,61.11,376.18,0,31.77,30.31,normal,SCN_NORMAL_2428
2026-05-17T22:20:00Z,DNTU_ROOM_A101,23.86,60.81,392.65,0,24.56,31.13,normal,SCN_NORMAL_2429
2026-05-17T22:25:00Z,DNTU_ROOM_A101,24.74,54.19,406.96,0,38.26,26.26,normal,SCN_NORMAL_2430
2026-05-17T22:30:00Z,DNTU_ROOM_A101,26.8,56.12,507.57,0,21.76,61.35,normal,SCN_NORMAL_2431
2026-05-17T22:35:00Z,DNTU_ROOM_A101,23.41,58.86,409.26,0,17.75,32.71,normal,SCN_NORMAL_2432
2026-05-17T22:40:00Z,DNTU_ROOM_A101,26.71,45.69,390.69,0,28.93,48.02,normal,SCN_NORMAL_2433
2026-05-17T22:45:00Z,DNTU_ROOM_A101,25.23,61.06,435.73,0,34.11,54.79,normal,SCN_NORMAL_2434
2026-05-17T22:50:00Z,DNTU_ROOM_A101,23.58,61.03,381.35,0,22.2,28.96,normal,SCN_NORMAL_2435
2026-05-17T22:55:00Z,DNTU_ROOM_A101,23.63,61.84,380.11,0,27.11,26.39,normal,SCN_NORMAL_2436
2026-05-17T23:00:00Z,DNTU_ROOM_A101,23.45,58.89,389.6,0,19.24,32.69,normal,SCN_NORMAL_2437
2026-05-17T23:05:00Z,DNTU_ROOM_A101,23.54,63.25,384.07,0,26.07,28.93,normal,SCN_NORMAL_2438
2026-05-17T23:10:00Z,DNTU_ROOM_A101,23.81,63.72,409.55,0,32.15,31.31,normal,SCN_NORMAL_2439
2026-05-17T23:15:00Z,DNTU_ROOM_A101,23.77,57.25,389.15,0,27.08,26.67,normal,SCN_NORMAL_2440
2026-05-17T23:20:00Z,DNTU_ROOM_A101,23.55,60.1,402.42,0,21.45,32.69,normal,SCN_NORMAL_2441
2026-05-17T23:25:00Z,DNTU_ROOM_A101,23.45,62.81,382.83,0,29.1,30.74,normal,SCN_NORMAL_2442
2026-05-17T23:30:00Z,DNTU_ROOM_A101,23.19,62.78,406.2,0,20.73,32.75,normal,SCN_NORMAL_2443
2026-05-17T23:35:00Z,DNTU_ROOM_A101,23.22,46.41,407.99,0,20.62,62.62,normal,SCN_NORMAL_2444
2026-05-17T23:40:00Z,DNTU_ROOM_A101,23.72,59.49,393.85,0,32.16,25.06,normal,SCN_NORMAL_2445
2026-05-17T23:45:00Z,DNTU_ROOM_A101,23.69,62.87,388.16,0,20.19,29.52,normal,SCN_NORMAL_2446
2026-05-17T23:50:00Z,DNTU_ROOM_A101,23.64,57.42,394.48,0,18.98,29.93,normal,SCN_NORMAL_2447
2026-05-17T23:55:00Z,DNTU_ROOM_A101,23.54,60.26,397.62,0,26.49,30.88,normal,SCN_NORMAL_2448
2026-05-18T00:00:00Z,DNTU_ROOM_A101,23.07,64.23,375.32,0,24.92,22.63,normal,SCN_NORMAL_2449
2026-05-18T00:05:00Z,DNTU_ROOM_A101,23.64,65.97,463.62,0,28.83,35.27,normal,SCN_NORMAL_2450
2026-05-18T00:10:00Z,DNTU_ROOM_A101,23.33,54.3,432.59,0,22.1,64.63,normal,SCN_NORMAL_2451
2026-05-18T00:15:00Z,DNTU_ROOM_A101,23.19,64.02,398.03,0,15.7,23.21,normal,SCN_NORMAL_2452
2026-05-18T00:20:00Z,DNTU_ROOM_A101,26.34,55.02,389.65,0,21.49,57.42,normal,SCN_NORMAL_2453
2026-05-18T00:25:00Z,DNTU_ROOM_A101,24.5,59.41,374.35,0,23.03,27.94,normal,SCN_NORMAL_2454
2026-05-18T00:30:00Z,DNTU_ROOM_A101,22.53,65.77,388.46,0,30.05,22.72,normal,SCN_NORMAL_2455
2026-05-18T00:35:00Z,DNTU_ROOM_A101,22.97,57.93,425.2,0,31.81,24.56,normal,SCN_NORMAL_2456
2026-05-18T00:40:00Z,DNTU_ROOM_A101,22.69,63.15,394.71,0,33.44,24.53,normal,SCN_NORMAL_2457
2026-05-18T00:45:00Z,DNTU_ROOM_A101,23.5,63.67,375.02,0,34.29,28.46,normal,SCN_NORMAL_2458
2026-05-18T00:50:00Z,DNTU_ROOM_A101,32.03,57.44,788.66,0,142.9,91.32,warning,SCN_WARNING_015
2026-05-18T00:55:00Z,DNTU_ROOM_A101,32.02,60.14,784.45,0,147.62,91.11,warning,SCN_WARNING_015
2026-05-18T01:00:00Z,DNTU_ROOM_A101,31.73,57.38,721.53,0,166.9,91.9,warning,SCN_WARNING_015
2026-05-18T01:05:00Z,DNTU_ROOM_A101,31.98,55.49,786.35,0,158.25,103.62,warning,SCN_WARNING_015
2026-05-18T01:10:00Z,DNTU_ROOM_A101,31.62,56.63,769.35,0,164.49,96.14,warning,SCN_WARNING_015
2026-05-18T01:15:00Z,DNTU_ROOM_A101,32.84,57.25,711.81,0,149.72,99.79,warning,SCN_WARNING_015
2026-05-18T01:20:00Z,DNTU_ROOM_A101,32.48,56.89,727.97,0,149.31,91.09,warning,SCN_WARNING_015
2026-05-18T01:25:00Z,DNTU_ROOM_A101,24.9,67.82,468.18,0,26.38,38.76,normal,SCN_NORMAL_2466
2026-05-18T01:30:00Z,DNTU_ROOM_A101,22.88,63.79,373.19,0,21.39,27.34,normal,SCN_NORMAL_2467
2026-05-18T01:35:00Z,DNTU_ROOM_A101,22.67,65.58,396.43,0,29.06,29.95,normal,SCN_NORMAL_2468
2026-05-18T01:40:00Z,DNTU_ROOM_A101,22.76,66.34,393.73,0,25.27,29.27,normal,SCN_NORMAL_2469
2026-05-18T01:45:00Z,DNTU_ROOM_A101,22.56,63.06,385.77,0,20.18,24.5,normal,SCN_NORMAL_2470
2026-05-18T01:50:00Z,DNTU_ROOM_A101,23.06,63.53,386.94,0,24.81,26.58,normal,SCN_NORMAL_2471
2026-05-18T01:55:00Z,DNTU_ROOM_A101,23.79,46.66,452.84,0,32.46,67.02,normal,SCN_NORMAL_2472
2026-05-18T02:00:00Z,DNTU_ROOM_A101,22.89,68.77,388.76,0,30.71,28.67,normal,SCN_NORMAL_2473
2026-05-18T02:05:00Z,DNTU_ROOM_A101,24.38,55.83,507.83,0,18.87,53.26,normal,SCN_NORMAL_2474
2026-05-18T02:10:00Z,DNTU_ROOM_A101,24.36,48.9,494.07,0,47.93,32.43,normal,SCN_NORMAL_2475
2026-05-18T02:15:00Z,DNTU_ROOM_A101,23.24,68.2,380.78,0,32.57,24.63,normal,SCN_NORMAL_2476
2026-05-18T02:20:00Z,DNTU_ROOM_A101,31.63,58.11,729.89,0,160.0,93.67,warning,SCN_WARNING_016
2026-05-18T02:25:00Z,DNTU_ROOM_A101,32.16,56.44,718.9,0,153.07,89.08,warning,SCN_WARNING_016
2026-05-18T02:30:00Z,DNTU_ROOM_A101,32.4,59.67,789.94,0,139.17,90.94,warning,SCN_WARNING_016
2026-05-18T02:35:00Z,DNTU_ROOM_A101,32.72,55.14,786.4,0,148.46,102.61,warning,SCN_WARNING_016
2026-05-18T02:40:00Z,DNTU_ROOM_A101,32.65,58.77,775.63,0,152.31,91.22,warning,SCN_WARNING_016
2026-05-18T02:45:00Z,DNTU_ROOM_A101,23.03,67.64,391.8,0,27.36,27.92,normal,SCN_NORMAL_2482
2026-05-18T02:50:00Z,DNTU_ROOM_A101,22.8,68.93,398.53,0,32.33,29.54,normal,SCN_NORMAL_2483
2026-05-18T02:55:00Z,DNTU_ROOM_A101,23.55,46.67,503.6,0,47.09,72.59,normal,SCN_NORMAL_2484
2026-05-18T03:00:00Z,DNTU_ROOM_A101,23.01,47.73,491.08,0,17.72,81.09,normal,SCN_NORMAL_2485
2026-05-18T03:05:00Z,DNTU_ROOM_A101,25.35,58.27,423.56,0,31.54,38.07,normal,SCN_NORMAL_2486
2026-05-18T03:10:00Z,DNTU_ROOM_A101,26.68,49.85,407.67,0,15.4,74.57,normal,SCN_NORMAL_2487
2026-05-18T03:15:00Z,DNTU_ROOM_A101,24.28,46.19,416.64,0,35.04,80.49,normal,SCN_NORMAL_2488
2026-05-18T03:20:00Z,DNTU_ROOM_A101,23.36,65.59,374.45,0,16.17,22.43,normal,SCN_NORMAL_2489
2026-05-18T03:25:00Z,DNTU_ROOM_A101,23.31,67.24,386.17,0,25.14,22.73,normal,SCN_NORMAL_2490
2026-05-18T03:30:00Z,DNTU_ROOM_A101,23.1,67.6,399.04,0,32.81,23.19,normal,SCN_NORMAL_2491
2026-05-18T03:35:00Z,DNTU_ROOM_A101,22.57,64.57,379.74,0,19.55,23.09,normal,SCN_NORMAL_2492
2026-05-18T03:40:00Z,DNTU_ROOM_A101,23.84,67.37,402.23,0,15.57,83.74,normal,SCN_NORMAL_2493
2026-05-18T03:45:00Z,DNTU_ROOM_A101,25.82,67.36,449.99,0,33.12,42.58,normal,SCN_NORMAL_2494
2026-05-18T03:50:00Z,DNTU_ROOM_A101,23.29,68.85,380.38,0,28.31,22.14,normal,SCN_NORMAL_2495
2026-05-18T03:55:00Z,DNTU_ROOM_A101,24.5,49.48,378.03,0,15.78,48.44,normal,SCN_NORMAL_2496
2026-05-18T04:00:00Z,DNTU_ROOM_A101,22.96,63.18,391.7,0,18.52,27.97,normal,SCN_NORMAL_2497
2026-05-18T04:05:00Z,DNTU_ROOM_A101,23.43,65.56,380.53,0,28.1,23.0,normal,SCN_NORMAL_2498
2026-05-18T04:10:00Z,DNTU_ROOM_A101,23.0,65.58,392.54,0,31.3,23.8,normal,SCN_NORMAL_2499
2026-05-18T04:15:00Z,DNTU_ROOM_A101,22.81,67.35,399.12,0,18.55,24.44,normal,SCN_NORMAL_2500
2026-05-18T04:20:00Z,DNTU_ROOM_A101,23.35,64.8,394.76,0,27.44,22.2,normal,SCN_NORMAL_2501
2026-05-18T04:25:00Z,DNTU_ROOM_A101,32.61,59.79,788.64,0,145.82,104.42,warning,SCN_WARNING_017
2026-05-18T04:30:00Z,DNTU_ROOM_A101,32.78,56.56,737.98,0,137.91,104.38,warning,SCN_WARNING_017
2026-05-18T04:35:00Z,DNTU_ROOM_A101,33.0,58.21,723.05,0,138.55,94.09,warning,SCN_WARNING_017
2026-05-18T04:40:00Z,DNTU_ROOM_A101,32.55,59.96,763.45,0,150.86,91.93,warning,SCN_WARNING_017
2026-05-18T04:45:00Z,DNTU_ROOM_A101,31.61,57.35,743.46,0,167.72,101.95,warning,SCN_WARNING_017
2026-05-18T04:50:00Z,DNTU_ROOM_A101,32.9,59.7,786.22,0,144.66,102.69,warning,SCN_WARNING_017
2026-05-18T04:55:00Z,DNTU_ROOM_A101,31.71,60.56,780.35,0,149.31,103.14,warning,SCN_WARNING_017
2026-05-18T05:00:00Z,DNTU_ROOM_A101,32.36,58.06,777.54,0,145.27,101.64,warning,SCN_WARNING_017
2026-05-18T05:05:00Z,DNTU_ROOM_A101,22.76,50.28,372.18,0,45.78,47.59,normal,SCN_NORMAL_2510
2026-05-18T05:10:00Z,DNTU_ROOM_A101,23.49,68.84,373.77,0,20.44,24.51,normal,SCN_NORMAL_2511
2026-05-18T05:15:00Z,DNTU_ROOM_A101,23.38,67.52,386.43,0,18.02,29.58,normal,SCN_NORMAL_2512
2026-05-18T05:20:00Z,DNTU_ROOM_A101,23.1,67.51,374.91,0,30.71,24.05,normal,SCN_NORMAL_2513
2026-05-18T05:25:00Z,DNTU_ROOM_A101,23.3,66.86,372.64,0,28.41,22.99,normal,SCN_NORMAL_2514
2026-05-18T05:30:00Z,DNTU_ROOM_A101,22.58,63.88,377.47,0,23.58,28.86,normal,SCN_NORMAL_2515
2026-05-18T05:35:00Z,DNTU_ROOM_A101,22.79,68.25,385.08,0,16.3,23.43,normal,SCN_NORMAL_2516
2026-05-18T05:40:00Z,DNTU_ROOM_A101,22.52,65.43,377.79,0,21.95,28.19,normal,SCN_NORMAL_2517
2026-05-18T05:45:00Z,DNTU_ROOM_A101,22.89,64.25,423.81,0,39.74,34.16,normal,SCN_NORMAL_2518
2026-05-18T05:50:00Z,DNTU_ROOM_A101,22.63,61.79,377.39,0,46.39,59.9,normal,SCN_NORMAL_2519
2026-05-18T05:55:00Z,DNTU_ROOM_A101,23.11,61.91,463.07,0,16.74,53.32,normal,SCN_NORMAL_2520
2026-05-18T06:00:00Z,DNTU_ROOM_A101,24.2,56.16,427.03,0,31.69,46.92,normal,SCN_NORMAL_2521
2026-05-18T06:05:00Z,DNTU_ROOM_A101,24.03,52.09,416.91,0,36.08,50.37,normal,SCN_NORMAL_2522
2026-05-18T06:10:00Z,DNTU_ROOM_A101,24.1,57.76,435.48,0,19.96,46.55,normal,SCN_NORMAL_2523
2026-05-18T06:15:00Z,DNTU_ROOM_A101,24.88,53.09,444.51,0,34.02,44.55,normal,SCN_NORMAL_2524
2026-05-18T06:20:00Z,DNTU_ROOM_A101,24.26,56.07,416.4,0,28.8,50.78,normal,SCN_NORMAL_2525
2026-05-18T06:25:00Z,DNTU_ROOM_A101,24.63,52.54,443.33,0,26.09,44.41,normal,SCN_NORMAL_2526
2026-05-18T06:30:00Z,DNTU_ROOM_A101,24.17,55.7,439.69,0,34.64,45.44,normal,SCN_NORMAL_2527
2026-05-18T06:35:00Z,DNTU_ROOM_A101,24.06,53.59,409.48,0,27.96,45.16,normal,SCN_NORMAL_2528
2026-05-18T06:40:00Z,DNTU_ROOM_A101,24.47,57.84,410.19,0,31.51,43.03,normal,SCN_NORMAL_2529
2026-05-18T06:45:00Z,DNTU_ROOM_A101,24.48,57.42,426.42,0,36.59,45.85,normal,SCN_NORMAL_2530
2026-05-18T06:50:00Z,DNTU_ROOM_A101,24.11,58.32,412.28,0,19.31,43.87,normal,SCN_NORMAL_2531
2026-05-18T06:55:00Z,DNTU_ROOM_A101,24.47,58.79,406.26,0,24.39,42.7,normal,SCN_NORMAL_2532
2026-05-18T07:00:00Z,DNTU_ROOM_A101,24.21,54.77,412.45,0,21.55,50.7,normal,SCN_NORMAL_2533
2026-05-18T07:05:00Z,DNTU_ROOM_A101,24.67,54.68,419.1,0,27.37,45.56,normal,SCN_NORMAL_2534
2026-05-18T07:10:00Z,DNTU_ROOM_A101,24.68,52.46,429.79,0,31.14,42.18,normal,SCN_NORMAL_2535
2026-05-18T07:15:00Z,DNTU_ROOM_A101,24.94,58.6,408.58,0,21.42,41.55,normal,SCN_NORMAL_2536
2026-05-18T07:20:00Z,DNTU_ROOM_A101,22.81,56.55,371.4,0,16.53,34.25,normal,SCN_NORMAL_2537
2026-05-18T07:25:00Z,DNTU_ROOM_A101,24.26,57.47,416.28,0,34.71,43.12,normal,SCN_NORMAL_2538
2026-05-18T07:30:00Z,DNTU_ROOM_A101,23.09,57.96,412.46,0,15.78,26.09,normal,SCN_NORMAL_2539
2026-05-18T07:35:00Z,DNTU_ROOM_A101,24.81,52.52,405.62,0,19.98,49.58,normal,SCN_NORMAL_2540
2026-05-18T07:40:00Z,DNTU_ROOM_A101,24.72,57.35,433.57,0,33.66,50.89,normal,SCN_NORMAL_2541
2026-05-18T07:45:00Z,DNTU_ROOM_A101,26.23,59.63,417.85,0,17.99,41.21,normal,SCN_NORMAL_2542
2026-05-18T07:50:00Z,DNTU_ROOM_A101,25.77,66.48,430.99,0,20.13,69.66,normal,SCN_NORMAL_2543
2026-05-18T07:55:00Z,DNTU_ROOM_A101,24.86,52.86,423.9,0,25.74,46.52,normal,SCN_NORMAL_2544
2026-05-18T08:00:00Z,DNTU_ROOM_A101,25.81,66.33,501.6,0,18.25,42.43,normal,SCN_NORMAL_2545
2026-05-18T08:05:00Z,DNTU_ROOM_A101,26.26,47.73,475.58,0,48.29,75.65,normal,SCN_NORMAL_2546
2026-05-18T08:10:00Z,DNTU_ROOM_A101,25.74,50.87,461.13,0,30.2,74.43,normal,SCN_NORMAL_2547
2026-05-18T08:15:00Z,DNTU_ROOM_A101,25.92,51.19,488.11,0,23.81,70.55,normal,SCN_NORMAL_2548
2026-05-18T08:20:00Z,DNTU_ROOM_A101,24.65,48.32,425.72,0,36.53,38.34,normal,SCN_NORMAL_2549
2026-05-18T08:25:00Z,DNTU_ROOM_A101,25.36,46.91,384.17,0,47.3,41.72,normal,SCN_NORMAL_2550
2026-05-18T08:30:00Z,DNTU_ROOM_A101,25.94,45.58,478.1,0,41.76,82.7,normal,SCN_NORMAL_2551
2026-05-18T08:35:00Z,DNTU_ROOM_A101,23.24,51.47,479.0,0,28.29,64.49,normal,SCN_NORMAL_2552
2026-05-18T08:40:00Z,DNTU_ROOM_A101,26.75,52.98,486.92,0,25.81,76.43,normal,SCN_NORMAL_2553
2026-05-18T08:45:00Z,DNTU_ROOM_A101,25.72,52.56,511.58,0,48.41,80.6,normal,SCN_NORMAL_2554
2026-05-18T08:50:00Z,DNTU_ROOM_A101,26.21,50.53,481.49,0,47.01,71.88,normal,SCN_NORMAL_2555
2026-05-18T08:55:00Z,DNTU_ROOM_A101,25.58,52.17,501.64,0,36.48,81.96,normal,SCN_NORMAL_2556
2026-05-18T09:00:00Z,DNTU_ROOM_A101,25.85,45.46,480.08,0,28.59,75.56,normal,SCN_NORMAL_2557
2026-05-18T09:05:00Z,DNTU_ROOM_A101,26.92,49.83,468.69,0,33.71,73.0,normal,SCN_NORMAL_2558
2026-05-18T09:10:00Z,DNTU_ROOM_A101,26.17,52.61,506.59,0,41.09,74.71,normal,SCN_NORMAL_2559
2026-05-18T09:15:00Z,DNTU_ROOM_A101,24.54,59.19,437.19,0,26.36,66.06,normal,SCN_NORMAL_2560
2026-05-18T09:20:00Z,DNTU_ROOM_A101,26.79,46.93,506.88,0,45.66,73.9,normal,SCN_NORMAL_2561
2026-05-18T09:25:00Z,DNTU_ROOM_A101,25.7,50.83,470.82,0,26.91,80.59,normal,SCN_NORMAL_2562
2026-05-18T09:30:00Z,DNTU_ROOM_A101,22.82,56.19,423.79,0,29.06,76.99,normal,SCN_NORMAL_2563
2026-05-18T09:35:00Z,DNTU_ROOM_A101,25.59,47.36,497.01,0,25.19,78.15,normal,SCN_NORMAL_2564
2026-05-18T09:40:00Z,DNTU_ROOM_A101,25.85,48.0,516.4,0,48.75,82.53,normal,SCN_NORMAL_2565
2026-05-18T09:45:00Z,DNTU_ROOM_A101,25.78,52.19,504.81,0,49.55,84.92,normal,SCN_NORMAL_2566
